airport_id,airport_type,airport_name,airport_long,airport_lat
730,small_airport,Fort Grahame Airport,56.52138778769999,-124.470291138
731,small_airport,Bob Quinn Lake Airport,56.9667015076,-130.25
300226,small_airport,Belwood (Wright Field),43.793888888999994,-80.4025
733,heliport,Victoria (General Hospital) Heliport,48.467959755200006,-123.432410359
734,small_airport,Baldwin West Aerodrome,44.2764,-79.3746
735,heliport,Madrona Bay Heliport,48.85580062866211,-123.48600006103516
736,small_airport,Tungsten (Cantung) Airport,61.956901550293,-128.20300292969
737,small_airport,Tumbler Ridge Airport,55.025001525879,-120.93499755859
320124,heliport,Edmonton/Bailey Heliport,53.5078,-113.2363
738,heliport,Seal Cove (Coast Guard) Heliport,54.33169937133789,-130.27699279785156
28247,seaplane_base,Green Lake Seaplane Base,51.42190170288086,-121.21399688720705
739,heliport,Kemano Heliport,53.56669998168945,-127.9499969482422
740,heliport,Victoria Harbour (Shoal Point) Heliport,48.4232077287,-123.387526274
28399,seaplane_base,Rykerts Seaplane Base,48.983299255371094,-116.5
741,small_airport,Fraser Lake Airport,54.01330184936523,-124.76799774169922
28338,seaplane_base,New Germany Seaplane Base,44.54999923706055,-64.75
742,small_airport,Cable Head Airpark,46.44329833984375,-62.59280014038086
743,small_airport,Williams Harbour Airport,52.56689834594727,-55.78469848632813
746,heliport,Amherst Heliport,45.8121180134,-64.220508635
28243,seaplane_base,Goose (Otter Creek) Seaplane Base,53.349998,-60.416698
747,small_airport,Winterland Airport,47.13690185546875,-55.3292007446289
748,small_airport,Springdale Airport,49.47890090942383,-56.1781005859375
749,small_airport,Woodstock Airport,46.15224846970001,-67.54523277279999
750,small_airport,Postville Airport,54.9105,-59.78507
39895,small_airport,Mount Pleasant Airport,46.5999984741,-64.0
751,small_airport,Juniper Airport,46.56280136108398,-67.16829681396484
752,small_airport,Black Tickle Airport,53.469398498500006,-55.784999847399995
753,heliport,Canso (Eastern Memorial Hospital) Heliport,45.3331270219,-60.9819316864
46478,small_airport,Camden East Airstrip,44.3257833333,-76.7925
754,small_airport,Porters Lake Airport,44.7099936874,-63.2996821404
45221,small_airport,Edmonton/Morinville (Currie Field),53.819722,-113.760833
314212,small_airport,Alida/Cowan Farm Private Aerodrome,49.395901,-101.8249
755,small_airport,Scottsfield Airpark,45.96030044555664,-67.09529876708984
28284,seaplane_base,Lac Gobeil Seaplane Base,48.24169921875,-69.64720153808594
756,small_airport,Weyman Airpark,46.037498474121094,-66.85890197753906
757,small_airport,Moncton / McEwen Airport,46.15390014649999,-64.7686004639
314915,small_airport,Cayuga Airport,42.9512,-79.825
758,small_airport,Charlottetown Airport,52.76499938964844,-56.1156005859375
759,heliport,Montreal / Longueuil (Centre Hospitalier Pierre-Boucher) Heliport,45.538143678599994,-73.4600481391
760,heliport,Summerside (Prince County Hospital) Heliport,46.41780090332031,-63.77389907836914
320491,heliport,Capitale Hélicoptère Heliport,46.8008,-71.3741
761,small_airport,Cortes Island (Hansen Airfield) Airport,50.020301818847656,-124.98400115966795
762,small_airport,Boston Brook Airport,47.44860076904297,-67.62470245361328
320262,heliport,St John's Health Sciences Centre Heliport,47.572503999999995,-52.7455
763,small_airport,Grand Falls Airport,47.07500076293945,-67.68499755859375
764,small_airport,St. Lewis (Fox Harbour) Airport,52.37279891967773,-55.67390060424805
300227,small_airport,Owen Sound (Cook Field),44.6347639588,-80.74130642239999
765,small_airport,Candle Lake Airpark,53.7682991027832,-105.30799865722656
46622,small_airport,Christina Lake Airport,55.628384999999994,-110.75111399999999
766,small_airport,Sevogle Airport,47.19105529785156,-66.16061401367189
767,small_airport,Port Au Choix Airport,50.68889999389648,-57.33140182495117
768,small_airport,Grand Manan Airport,44.71329879760742,-66.79640197753906
311591,small_airport,Conn Field,44.0325,-80.48555555559999
769,small_airport,Exploits Valley Botwood Airport,49.05599975585938,-55.44770050048828
770,small_airport,Chute-St-Philippe Airport,46.66109848022461,-75.24500274658203
771,small_airport,Port Hope Simpson Airport,52.528099060058594,-56.28609848022461
772,small_airport,Caniapiscau Airport,54.83779907226562,-69.89279937744139
773,small_airport,Debert Airport,45.41859817504883,-63.46060180664063
28402,seaplane_base,St. John's (Paddys Pond) Seaplane Base,47.468257,-52.889542000000006
774,small_airport,Florenceville Airport,46.42610168457031,-67.62809753417969
775,heliport,Cline River Heliport,52.178902,-116.478996
776,heliport,Campbell River (E & B Heli) Heliport,50.0413226692,-125.26844814399999
777,heliport,Castor (Our Lady of the Rosary Hospital) Heliport,52.2235013417,-111.906577349
28202,seaplane_base,Conne River Seaplane Base,47.92499923706055,-55.57780075073242
320221,small_airport,Creemore Airport,44.346503999999996,-80.1336
320122,heliport,Consort Health Centre Helipad,52.009103,-110.78200000000001
779,small_airport,St. Stephen Airport,45.20750045776367,-67.25060272216797
780,small_airport,Chipman Airport,46.14860153198242,-65.90419769287111
781,small_airport,Havelock Airport,45.98640060424805,-65.30190277099611
782,small_airport,Courtenay (Smit Field) Airport,49.68249893188477,-125.10099792480469
320212,heliport,Chicoutimi Central Hospital Helipad,48.4258,-71.047601
783,small_airport,Cookstown Airport,44.23889923095703,-79.63890075683594
784,heliport,Castlegar (Tarrys Convention Centre) Heliport,49.38610076904297,-117.552001953125
28422,seaplane_base,South Brook Seaplane Base,49.016701,-57.633301
785,small_airport,Bell Island Airport,47.63330078125,-52.983299255371094
786,small_airport,Waterville / Kings County Municipal Airport,45.0518989563,-64.6517028809
787,small_airport,Stanley Airport,45.10060119628906,-63.92060089111328
28443,seaplane_base,Thorburn Lake Seaplane Base,48.266701,-54.150002
788,heliport,Long Pond Heliport,47.5161018371582,-52.98080062866211
789,small_airport,Brockway Airport,45.56669998168945,-67.09999847412111
28461,seaplane_base,Wabush Seaplane Base,52.9333,-66.900002
28200,seaplane_base,Comox Seaplane Base,49.670601,-124.932999
790,small_airport,Sussex Airport,45.68999862670898,-65.54000091552734
791,small_airport,East Gore Eco Airpark,45.11750030517578,-63.70280075073242
792,heliport,Edmundston (Regional Hospital) Heliport,47.37639999389648,-68.31189727783203
793,small_airport,Rigolet Airport,54.1796989440918,-58.45750045776367
794,small_airport,Clarenville Airport,48.27470016479492,-53.92390060424805
795,small_airport,Margaree Airport,46.34109878540039,-60.979698181152344
796,small_airport,Thorburn Airport,45.56060028076172,-62.59469985961914
797,heliport,Shelburne (Roseway Hospital) Heliport,43.7502981388,-65.3097081184
799,small_airport,Pokemouche Airport,47.71640014648438,-64.88249969482422
800,small_airport,St. Andrews Codroy Valley Airport,47.773601532,-59.31309890749999
801,small_airport,Bristol Airport,46.45940017700195,-67.564697265625
802,heliport,Shunda (Fire Base) Heliport,52.48830032348633,-115.75499725341795
803,heliport,Moncton / Salisbury Heliport,46.049102572200006,-65.06189346309999
804,heliport,St. John's (Universal) Heliport,47.608342128800004,-52.7270713449
805,small_airport,Dawson Creek (Flying L Ranch) Airport,55.81948852539063,-120.46028137207031
806,small_airport,St-Quentin Airport,47.52109909057617,-67.42109680175781
320455,small_airport,Dougall Campbell Field,52.010801,-121.2107
28377,seaplane_base,Porters Lake Seaplane Base,44.71220016479492,-63.29890060424805
807,small_airport,Ste-Agnès-de-Dundee Airport,45.04750061035156,-74.34329986572266
321783,heliport,Lac-Des-Ecorces / Heliport Belle-Ile,46.525,-75.3852778
43878,small_airport,Teeswater (Dent Field),43.99444580078125,-81.29360961914062
300228,small_airport,Englehart (Dave's Field),47.809722223,-79.81111111109999
320288,small_airport,Elora Airport,43.632401,-80.3565
808,heliport,Digby (General Hospital) Heliport,44.6161003112793,-65.76190185546875
45220,small_airport,Dungannon,43.836389000000004,-81.606667
809,small_airport,Deerhurst Resort Airport,45.3541984558,-79.1513977051
810,heliport,Drumheller (Health Centre) Heliport,51.469111,-112.72818600000001
811,small_airport,Finlay Air Park,43.96220016479492,-65.99420166015625
320263,heliport,Cowichan District Hospital Heliport,48.7862,-123.7214
320432,heliport,Nanaimo Harbour Heliport,49.1608,-123.9232
320257,small_airport,Delhi Airport,42.8846,-80.4062
812,small_airport,Clearwater Airport,46.71329879760742,-66.82830047607422
813,small_airport,Strathmore (D.J. Murray) Airport,51.13190078735352,-113.55999755859376
814,small_airport,Diavik Airport,64.5113983154,-110.289001465
321912,seaplane_base,Dorset/Kawagama Lake (South) Seaplane Base,45.2638,-78.7922
815,heliport,Daysland Health Centre Heliport,52.8689,-112.273003
320831,seaplane_base,Doctor’s Lake East Water Aerodrome,43.8817,-66.0975
320832,seaplane_base,Doctor's Lake West Water Aerodrome,43.8836,-66.1028
43879,small_airport,Doris Lake,68.1252746582,-106.58528137200001
320210,small_airport,Centredale Airport,45.4094,-62.618401
816,small_airport,Ostergard's Airport,51.29439926147461,-112.61399841308594
28260,seaplane_base,Hoopers Lake Seaplane Base,43.95389938354492,-65.99079895019531
817,heliport,Arichat (St. Anne Ladies Auxiliary Hospital) Heliport,45.511444615200006,-61.0330438614
818,small_airport,Bouctouche Airport,46.509399,-64.693901
819,heliport,Bridgewater (South Shore Regional Hospital) Heliport,44.38214467379999,-64.5104205608
320271,small_airport,Dutton Airport,42.6592,-81.512602
820,heliport,Yarmouth (Regional Hospital) Heliport,43.848668441,-66.1210119724
28425,seaplane_base,Springdale/Davis Pond Seaplane Base,49.550052,-56.064591
821,small_airport,Doaktown Airport,46.5525016784668,-66.09390258789061
823,small_airport,Downs Gulch Airport,47.75360107421875,-67.42610168457031
824,heliport,Charlottetown (Queen Elizabeth Hospital) Heliport,46.255492591599996,-63.0988866091
825,small_airport,Baddeck (Crown Jewel) Airport,46.165000915527344,-60.78390121459961
827,small_airport,Fogo Airport,49.65750122070313,-54.23749923706055
828,heliport,Antigonish (St. Martha's Regional Hospital) Heliport,45.626836146,-61.98193296789999
829,small_airport,Bridgewater / Dayspring Airpark,44.3819007874,-64.456703186
830,small_airport,Olds-Didsbury Airport,51.7118988037,-114.107002258
831,small_airport,Hardisty Airport,52.64690017700195,-111.38400268554688
832,small_airport,Cardston Airport,49.162498474121094,-113.24099731445312
320663,small_airport,Rockyford/Early Bird Air Airport,51.1777,-113.2791
834,small_airport,Fairview Airport,56.081401825,-118.434997559
28189,seaplane_base,Carcross Seaplane Base,60.183300018311,-134.69999694824
43876,small_airport,Essex / Billing Airstrip,42.186668395996094,-82.78221893310547
28305,seaplane_base,Lutselk'e Seaplane Base,62.400002,-110.75
835,small_airport,Fox Lake Airport,58.47330093383789,-114.54299926757812
836,small_airport,Hinton/Jasper-Hinton Airport,53.3191986084,-117.752998352
837,heliport,Fort Smith (District) Heliport,60.00310134887695,-111.90899658203124
839,small_airport,Oyen Municipal Airport,51.33420181274414,-110.49099731445312
840,small_airport,Fox Creek Airport,54.38000106811523,-116.76599884033205
841,small_airport,Taber Airport,49.826698303222656,-112.18499755859376
842,small_airport,Highwood Airport,50.80189895629883,-113.88899993896484
28198,seaplane_base,Colville Lake Seaplane Base,67.050003,-126.099998
311595,small_airport,Thunderbay / Eldorado Field,48.572222222200004,-88.81666666670002
28436,seaplane_base,Taltheilei Narrows Seaplane Base,62.599998474121094,-111.51699829101562
28267,seaplane_base,Inuvik/Shell Lake Seaplane Base,68.316704,-133.617007
843,small_airport,Hinton / Entrance Airport,53.381401061999995,-117.70099639899999
844,small_airport,Wabasca Airport,55.9618988037,-113.819000244
845,small_airport,Edmonton / Twin Island Airpark,53.47109985350001,-113.153999329
28215,seaplane_base,Edmonton/Cooking Lake Seaplane Base,53.4255939787,-113.105792999
846,small_airport,Viking Airport,53.1089685346,-111.864938736
46603,small_airport,Belwood (Ellen Field),43.8372354306,-80.36945343020001
847,small_airport,Bow Island Airport,49.88330078125,-111.33300018310548
848,small_airport,Airdrie Airport,51.26390075683594,-113.93399810791016
849,small_airport,S.I.R.Bernard Forestburg Airpark,52.5746994019,-112.083999634
28256,seaplane_base,Hay River Seaplane Base,60.851834999999994,-115.72958700000001
28446,seaplane_base,Tincup Lake Seaplane Base,61.748904,-139.246004
851,small_airport,Lacombe Airport,52.48830032348633,-113.71199798583984
852,small_airport,Drumheller Municipal Airport,51.49639892578125,-112.7490005493164
853,small_airport,Chipewyan Lake Airport,56.95249938964844,-113.49600219726562
300065,heliport,Nordegg / Ahlstrom Heliport,52.4893135963,-116.07956886299999
28206,seaplane_base,Dawson City Seaplane Base,64.06670379638672,-139.43299865722656
854,small_airport,North Seal River Airport,58.969398498535156,-99.9749984741211
28449,seaplane_base,Trout Lake Seaplane Base,60.43330001831055,-121.25
855,small_airport,Cu Nim Airport,50.7225,-114.179001
856,small_airport,Ponoka Industrial Airport,52.65169906616211,-113.6060028076172
857,small_airport,De Winton South Calgary Airport,50.8218994140625,-113.8239974975586
858,small_airport,Red Earth Creek Airport,56.5463981628418,-115.27400207519531
859,small_airport,Provost Airport,52.33810043334961,-110.27899932861328
320378,heliport,Évasion Hélicoptère Heliport,45.6406,-73.642702
320699,heliport,Colchester Health Centre Heliport,45.349701,-63.3055
862,small_airport,Stettler Airport,52.31000137329102,-112.75399780273438
863,small_airport,Claresholm Industrial Airport,50.00469970703125,-113.62999725341795
865,small_airport,Elk Point Airport,53.89310073852539,-110.77200317382812
28462,seaplane_base,Watson Lake Seaplane Base,60.11669921875,-128.78300476074222
866,small_airport,Braeburn Airport,61.48440170288086,-135.7760009765625
867,heliport,Blairmore (Forestry) Heliport,49.60860061645508,-114.45099639892578
868,small_airport,Killam-Sedgewick Airport,52.79999923706055,-111.76699829101562
28259,seaplane_base,High Level/Footner Lake Seaplane Base,58.616693999999995,-117.182999
869,heliport,Calgary (City / Bow River) Heliport,51.0528342897,-114.078843445
46604,small_airport,East Linton (Kerr Field),44.661068,-80.94402600000001
870,small_airport,Hanna Airport,51.63140106201172,-111.90399932861328
871,small_airport,Valleyview Airport,55.03250122070313,-117.2959976196289
872,small_airport,Two Hills Airport,53.70000076293945,-111.78299713134766
28222,seaplane_base,Ford Bay Seaplane Base,66.03009300000001,-124.687376
46590,small_airport,Eleonore,52.718306623000004,-76.07980728150001
46531,heliport,Calgary (Eastlake) Heliport,50.955011312299995,-113.972866684
873,heliport,Calgary (Rockyview Hospital) Heliport,50.988278702799995,-114.09830153
874,small_airport,Whatì Airport,63.13169860839844,-117.24600219726562
875,small_airport,Innisfail Airport,52.0786018371582,-114.0270004272461
876,small_airport,Swan Hills Airport,54.670799255371094,-115.41500091552734
877,small_airport,Bassano Airport,50.79999923706055,-112.46700286865234
878,small_airport,Three Hills Airport,51.69670104980469,-113.20899963378906
879,small_airport,High River Airport,50.53329849243164,-113.83300018310548
880,small_airport,Cold Lake Regional Airport,54.477500915527344,-110.2689971923828
881,small_airport,Vauxhall Airport,50.03329849243164,-112.08300018310548
28210,seaplane_base,Deliné Seaplane Base,65.183299,-123.417
28470,seaplane_base,Yellowknife Seaplane Base,62.46670150756836,-114.3499984741211
882,heliport,Calgary (Bow Crow) Heliport,51.1031648907,-114.21496152899999
883,small_airport,Barrhead Airport,54.099998474121094,-114.43299865722656
884,small_airport,Ross International Airport,48.998704853199996,-111.97541427600001
885,small_airport,Janvier Airport,55.9000015258789,-110.73300170898438
886,small_airport,Warner Airport,49.29330062866211,-112.18900299072266
320163,heliport,Elk Point Health Care Centre Heliport,53.8983,-110.90799999999999
887,heliport,Edmonton (Eastport) Heliport,53.504902,-113.3322
28331,seaplane_base,Namushka Lodge Seaplane Base,62.41669845581055,-113.3499984741211
888,small_airport,Camrose Airport,53.04029846191406,-112.81600189208984
889,small_airport,Del Bonita / Whetstone International Airport,48.9986000061,-112.77600097700001
890,small_airport,Grande Cache Airport,53.916900634765994,-118.87400054931999
28464,seaplane_base,Whatì Seaplane Base,63.141909999999996,-117.275791
891,small_airport,Castor Airport,52.220924924799995,-111.926887035
892,small_airport,Drayton Valley Industrial Airport,53.265800476074,-114.95999908446998
893,small_airport,Fort McMurray / Mildred Lake Airport,57.0555992126,-111.573997498
28152,seaplane_base,Aklavik Seaplane Base,68.222504,-134.992007
28227,seaplane_base,Fort Nelson (Parker Lake) Seaplane Base,58.825217,-122.900345
46605,small_airport,St-Esprit Aerodrome,45.9144,-73.672395
895,heliport,Edmonton / St. Albert (Delta Helicopters) Heliport,53.68669436050001,-113.687338829
896,small_airport,Westlock Airport,54.1422004699707,-113.74099731445312
320208,small_airport,Centralia (Essery Field) Airport,43.2921,-81.465502
28159,seaplane_base,Arctic Red River Seaplane Base,67.44999694824219,-133.75
28226,seaplane_base,Fort McMurray Seaplane Base,56.733297,-111.366997
897,heliport,Edmonton (Grey Nuns Community Hospital) Heliport,53.462251,-113.427764
28246,seaplane_base,Great Bear Lake Seaplane Base,66.70829772949219,-119.68299865722656
898,small_airport,Conklin (Leismer) Airport,55.695301,-111.278999
899,small_airport,Fort Simpson Island Airport,61.86669921875,-121.36599731445312
900,heliport,Hay River (District) Heliport,60.784400939941406,-115.82599639892578
28329,seaplane_base,Nahanni Butte Seaplane Base,61.03329849243164,-123.3499984741211
901,small_airport,Jean Marie River Airport,61.5167007446289,-120.61699676513672
902,small_airport,Beaverlodge Airport,55.18420028686523,-119.447998046875
903,heliport,Rocky Mountain House (General Hospital) Heliport,52.37860107421875,-114.91999816894531
28342,seaplane_base,Norman Wells Seaplane Base,65.2572021484375,-126.68499755859376
904,small_airport,Trout Lake Airport,60.43939971923828,-121.23699951171876
905,small_airport,Edra Airport,57.849998474121094,-113.25
906,small_airport,Vegreville Airport,53.51440048217773,-112.0270004272461
907,small_airport,Mayerthorpe Airport,53.9375,-115.1790008544922
908,small_airport,Tofield Airport,53.37110137939453,-112.6969985961914
909,small_airport,Snare River Airport,63.43330001831055,-116.18299865722656
910,small_airport,St. Paul Airport,53.9933013916,-111.379997253
911,small_airport,Milk River Airport,49.13330078125,-112.0500030517578
912,heliport,Edmonton / University of Alberta (Stollery Children's Hospital Mahi) Heliport,53.520437,-113.52530900000001
28361,seaplane_base,Paulatuk Seaplane Base,69.34999847412111,-124.06700134277344
913,heliport,Canmore Municipal Heliport,51.0778007507,-115.33799743700001
914,small_airport,Wetaskiwin Regional Airport,52.96500015260001,-113.41100311299999
915,small_airport,Carmacks Airport,62.11063000000001,-136.179993
917,small_airport,Brant (Dixon Farm) Airport,50.41939926147461,-113.54100036621094
918,small_airport,Fort Macleod Airport,49.70000076293945,-113.41699981689452
28230,seaplane_base,Fort St. John (Charlie Lake) Seaplane Base,56.283298492432,-120.96700286865
919,small_airport,Chapman Lake Airport,64.903561,-138.277255
920,small_airport,Edmonton / Cooking Lake Airport,53.42750167849999,-113.115997314
921,small_airport,Fort Vermilion Airport,58.40420150756836,-115.95099639892578
28466,seaplane_base,Whitehorse Seaplane Base,60.69110107421875,-135.03700256347656
28231,seaplane_base,Fort Simpson Island Seaplane Base,61.8694048342,-121.36133194
922,heliport,Grande Prairie (Forestry) Heliport,55.153601,-118.822501
923,small_airport,Carcross Airport,60.17419815063477,-134.697998046875
924,small_airport,Grande Airport,56.29999923706055,-112.23300170898438
925,small_airport,Taltheilei Narrows Airport,62.5980987549,-111.54299926799999
926,heliport,Three Hills (Hospital) Heliport,51.708802427200006,-113.252016306
927,heliport,Frank Channel (Forestry) Heliport,62.78609848022461,-115.9459991455078
928,small_airport,Hespero Airport,52.29999923706055,-114.46399688720705
929,small_airport,Trout Lake Airport,56.5,-114.5500030517578
930,small_airport,Namur Lake Airport,57.38330078125,-112.8000030517578
931,small_airport,Edmonton / Josephburg Airport,53.727998031999995,-113.086566925
932,small_airport,Steen River Airport,59.633301,-117.167
320876,seaplane_base,Foot's Bay Seaplane Base,45.1296,-79.708601
933,small_airport,Macmillan Pass Airport,63.181098938000005,-130.20199585
934,small_airport,Rockyford Airport,51.2667007446289,-113.11699676513672
935,small_airport,Rimbey Airport,52.68190002441406,-114.23799896240234
28217,seaplane_base,Faro/Johnson Lake Seaplane Base,62.20330047607422,-133.39300537109378
936,small_airport,Foremost Airport,49.48310089111328,-111.49400329589844
937,small_airport,Grimshaw Airport,56.19611,-117.62527800000001
938,heliport,Fort Simpson (Great Slave No. 2) Heliport,61.8369198831,-121.32572829700001
941,heliport,Kananaskis Village Helistop,50.92279815673828,-115.1439971923828
28249,seaplane_base,Haines Junction/Pine Lake Seaplane Base,60.80279922485352,-137.49099731445312
942,small_airport,Christina Basin Airport,55.59000015258789,-111.822998046875
943,small_airport,Jean Lake Airport,57.483299255371094,-113.88300323486328
944,small_airport,Great Bear Lake Airport,66.7031021118,-119.70700073200001
945,heliport,Wainwright / Camp Wainwright Field,52.82793368229999,-110.904278755
28167,seaplane_base,Bakers Narrows Seaplane Base,54.6786,-101.660004
946,small_airport,Marek Farms Airport,53.03139877319336,-112.77799987792969
947,small_airport,Consort Airport,52.0167007446289,-110.75
948,small_airport,Debolt Airport,55.233299255371094,-118.03299713134766
949,small_airport,John D'Or Prairie Airport,58.49140167236328,-115.13800048828124
46534,small_airport,Fort Mackay / Firebag,57.275833,-110.976666
28218,seaplane_base,Fenelon Falls/Sturgeon Lake Seaplane Base,44.52389907836914,-78.73030090332031
320584,heliport,Frontline Helicopters Heliport,51.964601,-121.812201
951,small_airport,Fox Harbour Airport,45.86999893188477,-63.46110153198242
952,heliport,Edmonton (Royal Alexandra Hospital) Heliport,53.557908597799994,-113.496558666
953,small_airport,Warburg / Zajes Airport,53.217777526099994,-114.33660507200001
954,small_airport,Wekweètì Airport,64.190804,-114.07700200000001
955,heliport,Fort St. John (Hospital) Heliport,56.24670028686523,-120.84200286865234
956,small_airport,Bashaw Airport,52.55749893188477,-112.96499633789062
958,small_airport,Calling Lake Airport,55.31669998168945,-113.25
959,small_airport,Olds (Netook) Airport,51.849998474121094,-114.06700134277344
960,small_airport,Empress McNeill Spectra Energy Airport,50.68249893189999,-110.041999817
961,heliport,Black Diamond (Oilfields General Hospital) Heliport,50.67890167236328,-114.23400115966795
320310,small_airport,Flesherton (Smithorrs Field),44.265002,-80.527602
962,small_airport,Johnson Lake Airport,57.56669998168945,-110.31700134277344
963,small_airport,Birch Mountain Airport,57.70000076293945,-111.83300018310548
964,small_airport,Donnelly Airport,55.7094,-117.094002
966,small_airport,Teepee Airport,56.45940017700195,-114.11900329589844
967,small_airport,Boyle Airport,54.57329940795898,-112.81999969482422
968,small_airport,Fort Macleod (Alcock Farm) Airport,49.583302,-113.300001
46535,heliport,Fort Macleod (Hospital) Heliport,49.725766,-113.392178
971,small_airport,La Crete Airport,58.172875198199996,-116.337919235
972,small_airport,Sundre Airport,51.77420043945313,-114.677001953125
973,heliport,Fort Nelson (Guardian) Heliport,58.75220108032226,-122.68699645996094
320875,seaplane_base,Fox Point Seaplane Base,45.273701,-79.012101
975,small_airport,Mcquesten Airport,63.599998474121094,-137.56700134277344
976,small_airport,Glendon Airport,54.270802,-111.067002
977,small_airport,La Biche River Airport,60.12919998168945,-124.04900360107422
978,small_airport,Wainwright Field 21 Airport,52.830601,-111.100998
979,small_airport,Whitehorse / Cousins Airport,60.8117343999,-135.18213272100002
981,small_airport,Milk River (Madge) Airport,49.14469909667969,-112.08399963378906
982,small_airport,Cheadle Airport,51.05749893188501,-113.62400054931999
983,small_airport,Silver City Airport,61.02890014648438,-138.40800476074222
984,small_airport,Pelly Crossing Airport,62.83720016479492,-136.53500366210938
985,small_airport,Edmonton / Gartner Airport,53.2817001343,-113.455001831
986,small_airport,Bawlf (Blackwells) Airport,52.9000015258789,-112.5500030517578
320780,seaplane_base,Fall River Water Aerodrome,44.7844,-63.6417
987,small_airport,Alban Airport,46.089698791503906,-80.60440063476562
301319,heliport,Vancouver / Coquitlam Fire and Rescue Heliport,49.291615613599994,-122.79214829200001
988,small_airport,Red Deer Forestry Airport,51.65140151977539,-115.23899841308594
46591,heliport,Fort Simpson (Great Slave No. 1) Heliport,61.8382997446,-121.328061819
320312,small_airport,Fort Selkirk Airport,62.7683,-137.384704
989,small_airport,Ogilvie River Airport,65.66670227050781,-138.11700439453122
990,small_airport,Spirit River Airport,55.78359985351562,-118.83999633789062
991,small_airport,Loon River Airport,57.14189910888672,-115.0749969482422
992,small_airport,Twin Creeks Airport,62.61940002441406,-131.27900695800778
993,small_airport,Clearwater River Airport,51.98809814453125,-115.22799682617188
995,small_airport,Wilderman Farm Airport,50.552434748,-113.58318328899999
996,small_airport,Finlayson Lake Airport,61.691398620600005,-130.774002075
997,small_airport,Hyland Airport,61.52389907836914,-128.26899719238278
998,small_airport,Pelican Airport,56.16080093383789,-113.4739990234375
999,small_airport,Zama Lake Airport,59.06389999389648,-118.88999938964844
1000,small_airport,Chipman Airport,53.71670150756836,-112.63300323486328
1001,small_airport,Garden River Airport,58.71390151977539,-113.8759994506836
1002,small_airport,Irma Airport,52.91220092773438,-111.17400360107422
1003,heliport,Olds (Hospital) Heliport,51.8014084991,-114.116886556
1004,small_airport,Beiseker Airport,51.3932991027832,-113.47200012207031
1005,small_airport,Mobil Bistcho Airport,59.4747326918,-119.006137848
28459,seaplane_base,Virginia Falls Seaplane Base,61.607575,-125.756272
1006,small_airport,Margaret Lake Airport,58.9458023034,-115.256538391
1007,heliport,Claresholm (General Hospital) Heliport,50.01860046386719,-113.58300018310548
1008,heliport,Brooks (Community Health Centre) Heliport,50.5694007874,-111.888999939
1009,heliport,Drayton Valley (Health Centre) Heliport,53.2117,-114.971001
1010,small_airport,Gordon Lake Airport,56.61669921875,-110.5
1011,small_airport,Muskeg Tower Airport,57.13750076293945,-110.89299774169922
1012,small_airport,Taltson River Airport,60.394243,-111.34763799999999
1013,heliport,Grand Falls-Windsor Heliport,48.9245718313,-55.647007226899994
1014,small_airport,Calgary / Okotoks Air Park,50.735298156700004,-113.934997559
1015,small_airport,Doig Airport,56.95000076293945,-119.51699829101562
1016,small_airport,Manning Airport,56.95080184936523,-117.6439971923828
320595,small_airport,Clarence and Abel Swallow Airport,52.730001,-72.221001
1017,small_airport,Vulcan Airport,50.404701232910156,-113.28299713134766
1018,small_airport,Chestermere (Kirkby Field) Airport,51.04169845581055,-113.7519989013672
1019,small_airport,Grist Lake Airport,55.4000015258789,-110.48300170898438
1020,small_airport,Winters Aire Park Airport,50.9048190147,-113.79621505700001
1021,small_airport,Pine Lake,60.10309982299805,-130.93400573730472
1022,small_airport,Turner Valley Bar N Ranch Airport,50.65439987182617,-114.34400177001952
1024,small_airport,Schlenker Airport,49.96670150756836,-110.71700286865234
1025,small_airport,Sundre / Goodwins Farm Airport,51.73980571470001,-114.662600756
1026,small_airport,Bishell's Airport,51.582801818847656,-114.052001953125
320473,small_airport,Greenbush Airport,44.0011,-77.0735
310994,heliport,Nanaimo/Gabriola Island (Health Clinic) Heliport,49.178333,-123.83533
28157,seaplane_base,Alma (Rivière La Grande Décharge) Seaplane Base,48.563301,-71.615799
321911,seaplane_base,Grand Etang Pubnico Water Aerodrome,43.6287,-65.8137
46524,small_airport,Edmonton / Lechelt Field,53.576289,-112.982025
320322,heliport,Boundary Hospital Heliport),49.030605,-118.47
1027,heliport,Gander (James Paton Memorial Regional Health Centre) Heliport,48.95516215439999,-54.6272340417
44373,small_airport,Gahcho Kue,63.43305587768555,-109.19972229003906
1028,small_airport,Harrow Airport,42.05939865112305,-82.8407974243164
28168,seaplane_base,Bala/Gibson Lake Seaplane Base,44.94860076904297,-79.7260971069336
1029,small_airport,Eaglesham (South) Airport,55.67110061645508,-117.93599700927734
1030,heliport,Gun Lake Heliport,50.88970184326172,-122.84700012207031
299179,heliport,Vancouver / Burnaby (Global BC) Heliport,49.254600976099994,-122.93517708799999
1031,heliport,Smoky Lake (George Mcdougall Health Centre) Heliport,54.12189865112305,-112.46600341796876
1032,heliport,Golden (Canadian Helicopters) Heliport,51.3031005859375,-116.98200225830078
320345,small_airport,Gunnlaugson Airport,49.636701,-112.6916
320173,heliport,Queen Elizabeth II Hospital Helipad,55.17596999999999,-118.78757
46612,heliport,Gold River (E & B Helicopters) Heliport,49.753309700500004,-126.055626869
